run,category,tag,step,wall_time_utc,value
phase1_songs17,training_aggregate,train/avg_ppl,60000,2026-09-08T10:57:49.544232Z,256.0794678
phase1_songs17,training_aggregate,train/avg_ppl,61000,2026-09-08T10:59:06.456728Z,249.8543854
phase1_songs17,training_aggregate,train/avg_ppl,62000,2026-09-08T11:00:10.816014Z,253.3796082
phase1_songs17,training_aggregate,train/avg_ppl,63000,2026-09-08T11:01:11.312664Z,251.5211487
phase1_songs17,training_aggregate,train/avg_ppl,64000,2026-09-08T11:02:14.627234Z,249.4279633
phase1_songs17,training_aggregate,train/avg_ppl,65000,2026-09-08T11:03:17.545275Z,249.5987854
phase1_songs17,training_aggregate,train/avg_ppl,66000,2026-09-08T11:04:20.916198Z,249.9486847
phase1_songs17,training_aggregate,train/avg_ppl,67000,2026-09-08T11:05:24.334057Z,248.5721741
phase1_songs17,training_aggregate,train/avg_ppl,68000,2026-09-08T11:06:26.606250Z,249.3996582
phase1_songs17,training_aggregate,train/avg_ppl,69000,2026-09-08T11:07:28.496197Z,245.6930389
phase1_songs17,training_aggregate,train/avg_ppl,70000,2026-09-08T11:08:30.003282Z,245.6910706
phase1_songs17,training_aggregate,train/avg_ppl,71000,2026-09-08T11:09:43.394434Z,247.4672699
phase1_songs17,training_aggregate,train/avg_ppl,72000,2026-09-08T11:10:45.711488Z,245.2794037
phase1_songs17,training_aggregate,train/avg_ppl,73000,2026-09-08T11:11:52.812351Z,244.2986755
phase1_songs17,training_aggregate,train/avg_ppl,74000,2026-09-08T11:12:57.102591Z,243.7780304
phase1_songs17,training_aggregate,train/avg_ppl,75000,2026-09-08T11:13:59.600420Z,243.1670532
phase1_songs17,training_aggregate,train/avg_ppl,76000,2026-09-08T11:15:01.817247Z,244.94487
phase1_songs17,training_aggregate,train/avg_ppl,77000,2026-09-08T11:16:05.970999Z,242.6199951
phase1_songs17,training_aggregate,train/avg_ppl,78000,2026-09-08T11:17:12.445464Z,242.5359802
phase1_songs17,training_aggregate,train/avg_ppl,79000,2026-09-08T11:18:17.885770Z,237.9952393
phase1_songs17,training_aggregate,train/avg_ppl,80000,2026-09-08T11:19:17.489868Z,240.7201538
phase1_songs17,training_aggregate,train/avg_ppl,81000,2026-09-08T11:20:34.404380Z,238.0224609
phase1_songs17,training_aggregate,train/avg_ppl,82000,2026-09-08T11:21:41.108549Z,240.5154266
phase1_songs17,training_aggregate,train/avg_ppl,83000,2026-09-08T11:22:41.048614Z,238.5049133
phase1_songs17,training_aggregate,train/avg_ppl,84000,2026-09-08T11:23:45.661579Z,237.3906097
phase1_songs17,training_aggregate,train/avg_ppl,85000,2026-09-08T11:24:49.443600Z,233.0866852
phase1_songs17,training_aggregate,train/avg_ppl,86000,2026-09-08T11:25:54.761391Z,236.30159
phase1_songs17,training_aggregate,train/avg_ppl,87000,2026-09-08T11:26:59.033353Z,232.0151062
phase1_songs17,training_aggregate,train/avg_ppl,88000,2026-09-08T11:28:02.272421Z,232.9520569
phase1_songs17,training_aggregate,train/avg_ppl,89000,2026-09-08T11:29:06.644388Z,230.6945648
phase1_songs17,training_aggregate,train/avg_ppl,90000,2026-09-08T11:30:15.298456Z,232.8472748
phase1_songs17,training_aggregate,train/avg_ppl,91000,2026-09-08T11:31:27.583592Z,231.8825378
phase1_songs17,training_aggregate,train/avg_ppl,92000,2026-09-08T11:32:30.923351Z,229.1968842
phase1_songs17,training_aggregate,train/avg_ppl,93000,2026-09-08T11:33:36.114536Z,228.967392
phase1_songs17,training_aggregate,train/avg_ppl,94000,2026-09-08T11:34:40.992936Z,229.5767975
phase1_songs17,training_aggregate,train/avg_ppl,95000,2026-09-08T11:35:39.407663Z,225.4671783
phase1_songs17,training_aggregate,train/avg_ppl,96000,2026-09-08T11:36:39.291677Z,225.2535706
phase1_songs17,training_aggregate,train/avg_ppl,97000,2026-09-08T11:37:42.115521Z,224.430542
phase1_songs17,training_aggregate,train/avg_ppl,98000,2026-09-08T11:38:44.780338Z,226.4315796
phase1_songs17,training_aggregate,train/avg_ppl,99000,2026-09-08T11:39:45.229535Z,226.3004303
phase1_songs17,training_aggregate,train/avg_ppl,100000,2026-09-08T11:40:45.271509Z,223.3972931
phase1_songs17,training_aggregate,train/avg_ppl,101000,2026-09-08T11:42:18.160978Z,223.0045013
phase1_songs17,training_aggregate,train/avg_ppl,102000,2026-09-08T11:43:14.876921Z,222.7216949
phase1_songs17,training_aggregate,train/avg_ppl,103000,2026-09-08T11:44:18.311845Z,219.2198029
phase1_songs17,training_aggregate,train/avg_ppl,104000,2026-09-08T11:45:20.022051Z,218.5249176
phase1_songs17,training_aggregate,train/avg_ppl,105000,2026-09-08T11:46:22.004074Z,218.1583252
phase1_songs17,training_aggregate,train/avg_ppl,106000,2026-09-08T11:47:23.124954Z,216.5265045
phase1_songs17,training_aggregate,train/avg_ppl,107000,2026-09-08T11:48:26.120640Z,216.6907501
phase1_songs17,training_aggregate,train/avg_ppl,108000,2026-09-08T11:49:28.352499Z,216.8235016
phase1_songs17,training_aggregate,train/avg_ppl,109000,2026-09-08T11:50:29.934250Z,215.8731842
phase1_songs17,training_aggregate,train/avg_ppl,110000,2026-09-08T11:51:34.299287Z,211.4441376
phase1_songs17,training_aggregate,train/avg_ppl,111000,2026-09-08T11:52:47.887132Z,212.7146149
phase1_songs17,training_aggregate,train/avg_ppl,112000,2026-09-08T11:53:51.420920Z,214.0071411
phase1_songs17,training_aggregate,train/avg_ppl,113000,2026-09-08T11:54:55.849245Z,211.2267456
phase1_songs17,training_aggregate,train/avg_ppl,114000,2026-09-08T11:55:57.744455Z,210.1791534
phase1_songs17,training_aggregate,train/avg_ppl,115000,2026-09-08T11:57:02.397196Z,208.5332184
phase1_songs17,training_aggregate,train/avg_ppl,116000,2026-09-08T11:58:04.952604Z,208.8751221
phase1_songs17,training_aggregate,train/avg_ppl,117000,2026-09-08T11:59:05.278203Z,207.7854156
phase1_songs17,training_aggregate,train/avg_ppl,118000,2026-09-08T12:00:06.166499Z,206.7049408
phase1_songs17,training_aggregate,train/avg_ppl,119000,2026-09-08T12:01:08.455448Z,205.4592896
phase1_songs17,training_aggregate,train/avg_ppl,120000,2026-09-08T12:02:09.492399Z,204.533432
phase1_songs17,training_aggregate,train/avg_ppl,121000,2026-09-08T12:03:25.357091Z,204.2988281
phase1_songs17,training_aggregate,train/avg_ppl,122000,2026-09-08T12:04:30.734511Z,203.1763306
phase1_songs17,training_aggregate,train/avg_ppl,123000,2026-09-08T12:05:36.460307Z,200.2144775
phase1_songs17,training_aggregate,train/avg_ppl,124000,2026-09-08T12:06:39.860660Z,203.5628967
phase1_songs17,training_aggregate,train/avg_ppl,125000,2026-09-08T12:07:43.483772Z,199.6917877
phase1_songs17,training_aggregate,train/avg_ppl,126000,2026-09-08T12:08:47.921037Z,199.4563904
phase1_songs17,training_aggregate,train/avg_ppl,127000,2026-09-08T12:09:52.404493Z,201.1486511
phase1_songs17,training_aggregate,train/avg_ppl,128000,2026-09-08T12:10:53.079968Z,199.2283783
phase1_songs17,training_aggregate,train/avg_ppl,129000,2026-09-08T12:11:53.967374Z,197.0670013
phase1_songs17,training_aggregate,train/avg_ppl,130000,2026-09-08T12:13:00.574039Z,193.7343903
phase1_songs17,validation_metric,val/combined_loss,10000,2026-09-08T10:04:04.302941Z,5.133529186
phase1_songs17,validation_metric,val/combined_loss,20000,2026-09-08T10:14:52.929242Z,4.996777534
phase1_songs17,validation_metric,val/combined_loss,30000,2026-09-08T10:25:31.983315Z,4.98671484
phase1_songs17,validation_metric,val/combined_loss,40000,2026-09-08T10:36:15.805331Z,5.090594769
phase1_songs17,validation_metric,val/combined_loss,50000,2026-09-08T10:46:49.654940Z,5.108710766
phase1_songs17,validation_metric,val/combined_loss,60000,2026-09-08T10:57:49.684078Z,5.177936077
phase1_songs17,validation_metric,val/combined_loss,70000,2026-09-08T11:08:30.539483Z,5.153959274
phase1_songs17,validation_metric,val/combined_loss,80000,2026-09-08T11:19:17.611118Z,5.162726402
phase1_songs17,validation_metric,val/combined_loss,90000,2026-09-08T11:30:15.436840Z,5.084136486
phase1_songs17,validation_metric,val/combined_loss,100000,2026-09-08T11:40:45.828076Z,5.153727531
phase1_songs17,validation_metric,val/combined_loss,110000,2026-09-08T11:51:34.819396Z,5.213770866
phase1_songs17,validation_metric,val/combined_loss,120000,2026-09-08T12:02:10.065065Z,5.208679199
phase1_songs17,validation_metric,val/combined_loss,130000,2026-09-08T12:13:01.175526Z,5.184542656
phase1_songs17,validation_metric,val/high_acc_top1,10000,2026-09-08T10:04:04.302482Z,0.002278645989
phase1_songs17,validation_metric,val/high_acc_top1,20000,2026-09-08T10:14:52.928322Z,0.0107421875
phase1_songs17,validation_metric,val/high_acc_top1,30000,2026-09-08T10:25:31.982589Z,0.01139322948
phase1_songs17,validation_metric,val/high_acc_top1,40000,2026-09-08T10:36:15.804825Z,0.009765625
phase1_songs17,validation_metric,val/high_acc_top1,50000,2026-09-08T10:46:49.654099Z,0.01985677145
phase1_songs17,validation_metric,val/high_acc_top1,60000,2026-09-08T10:57:49.683395Z,0.02506510541
phase1_songs17,validation_metric,val/high_acc_top1,70000,2026-09-08T11:08:30.538846Z,0.0205078125
phase1_songs17,validation_metric,val/high_acc_top1,80000,2026-09-08T11:19:17.610486Z,0.009114583023
phase1_songs17,validation_metric,val/high_acc_top1,90000,2026-09-08T11:30:15.436296Z,0.01497395802
phase1_songs17,validation_metric,val/high_acc_top1,100000,2026-09-08T11:40:45.827666Z,0.02278645895
phase1_songs17,validation_metric,val/high_acc_top1,110000,2026-09-08T11:51:34.818651Z,0.02473958395
phase1_songs17,validation_metric,val/high_acc_top1,120000,2026-09-08T12:02:10.064382Z,0.021484375
phase1_songs17,validation_metric,val/high_acc_top1,130000,2026-09-08T12:13:01.174814Z,0.03255208209
phase1_songs17,validation_metric,val/high_acc_top5,10000,2026-09-08T10:04:04.302488Z,0.03059895895
phase1_songs17,validation_metric,val/high_acc_top5,20000,2026-09-08T10:14:52.928327Z,0.03548177332
phase1_songs17,validation_metric,val/high_acc_top5,30000,2026-09-08T10:25:31.982595Z,0.04720052332
phase1_songs17,validation_metric,val/high_acc_top5,40000,2026-09-08T10:36:15.804832Z,0.03580729291
phase1_songs17,validation_metric,val/high_acc_top5,50000,2026-09-08T10:46:49.654104Z,0.05208333582
phase1_songs17,validation_metric,val/high_acc_top5,60000,2026-09-08T10:57:49.683400Z,0.06998698413
phase1_songs17,validation_metric,val/high_acc_top5,70000,2026-09-08T11:08:30.538852Z,0.06119791791
phase1_songs17,validation_metric,val/high_acc_top5,80000,2026-09-08T11:19:17.610492Z,0.04915364832
phase1_songs17,validation_metric,val/high_acc_top5,90000,2026-09-08T11:30:15.436305Z,0.0498046875
phase1_songs17,validation_metric,val/high_acc_top5,100000,2026-09-08T11:40:45.827672Z,0.06184896082
phase1_songs17,validation_metric,val/high_acc_top5,110000,2026-09-08T11:51:34.818657Z,0.06770833582
phase1_songs17,validation_metric,val/high_acc_top5,120000,2026-09-08T12:02:10.064388Z,0.0556640625
phase1_songs17,validation_metric,val/high_acc_top5,130000,2026-09-08T12:13:01.174819Z,0.07682291418
phase1_songs17,validation_metric,val/high_len_1_acc_top1,10000,2026-09-08T10:04:04.175338Z,0
phase1_songs17,validation_metric,val/high_len_1_acc_top1,20000,2026-09-08T10:14:52.815174Z,0
phase1_songs17,validation_metric,val/high_len_1_acc_top1,30000,2026-09-08T10:25:31.872152Z,0
phase1_songs17,validation_metric,val/high_len_1_acc_top1,40000,2026-09-08T10:36:15.699557Z,0
phase1_songs17,validation_metric,val/high_len_1_acc_top1,50000,2026-09-08T10:46:49.533008Z,0.015625
phase1_songs17,validation_metric,val/high_len_1_acc_top1,60000,2026-09-08T10:57:49.560848Z,0.03125
phase1_songs17,validation_metric,val/high_len_1_acc_top1,70000,2026-09-08T11:08:30.434768Z,0.03125
phase1_songs17,validation_metric,val/high_len_1_acc_top1,80000,2026-09-08T11:19:17.505380Z,0
phase1_songs17,validation_metric,val/high_len_1_acc_top1,90000,2026-09-08T11:30:15.314852Z,0
phase1_songs17,validation_metric,val/high_len_1_acc_top1,100000,2026-09-08T11:40:45.690320Z,0.03125
phase1_songs17,validation_metric,val/high_len_1_acc_top1,110000,2026-09-08T11:51:34.668875Z,0.015625
phase1_songs17,validation_metric,val/high_len_1_acc_top1,120000,2026-09-08T12:02:09.953269Z,0.015625
phase1_songs17,validation_metric,val/high_len_1_acc_top1,130000,2026-09-08T12:13:01.051856Z,0.03125
phase1_songs17,validation_metric,val/high_len_1_acc_top5,10000,2026-09-08T10:04:04.175345Z,0.03125
phase1_songs17,validation_metric,val/high_len_1_acc_top5,20000,2026-09-08T10:14:52.815184Z,0.015625
phase1_songs17,validation_metric,val/high_len_1_acc_top5,30000,2026-09-08T10:25:31.872166Z,0.046875
phase1_songs17,validation_metric,val/high_len_1_acc_top5,40000,2026-09-08T10:36:15.699564Z,0.015625
phase1_songs17,validation_metric,val/high_len_1_acc_top5,50000,2026-09-08T10:46:49.533015Z,0.0625
phase1_songs17,validation_metric,val/high_len_1_acc_top5,60000,2026-09-08T10:57:49.560855Z,0.09375
phase1_songs17,validation_metric,val/high_len_1_acc_top5,70000,2026-09-08T11:08:30.434777Z,0.078125
phase1_songs17,validation_metric,val/high_len_1_acc_top5,80000,2026-09-08T11:19:17.505387Z,0.03125
phase1_songs17,validation_metric,val/high_len_1_acc_top5,90000,2026-09-08T11:30:15.314858Z,0.03125
phase1_songs17,validation_metric,val/high_len_1_acc_top5,100000,2026-09-08T11:40:45.690331Z,0.0625
phase1_songs17,validation_metric,val/high_len_1_acc_top5,110000,2026-09-08T11:51:34.668882Z,0.03125
phase1_songs17,validation_metric,val/high_len_1_acc_top5,120000,2026-09-08T12:02:09.953275Z,0.015625
phase1_songs17,validation_metric,val/high_len_1_acc_top5,130000,2026-09-08T12:13:01.051865Z,0.078125
phase1_songs17,validation_metric,val/high_len_1_loss,10000,2026-09-08T10:04:04.175290Z,6.644592285
phase1_songs17,validation_metric,val/high_len_1_loss,20000,2026-09-08T10:14:52.815116Z,6.497009277
phase1_songs17,validation_metric,val/high_len_1_loss,30000,2026-09-08T10:25:31.872073Z,6.460205078
phase1_songs17,validation_metric,val/high_len_1_loss,40000,2026-09-08T10:36:15.699517Z,6.640258789
phase1_songs17,validation_metric,val/high_len_1_loss,50000,2026-09-08T10:46:49.532962Z,6.955200195
phase1_songs17,validation_metric,val/high_len_1_loss,60000,2026-09-08T10:57:49.560786Z,6.849456787
phase1_songs17,validation_metric,val/high_len_1_loss,70000,2026-09-08T11:08:30.434712Z,6.900779724
phase1_songs17,validation_metric,val/high_len_1_loss,80000,2026-09-08T11:19:17.505341Z,7.053405762
phase1_songs17,validation_metric,val/high_len_1_loss,90000,2026-09-08T11:30:15.314813Z,7.15447998
phase1_songs17,validation_metric,val/high_len_1_loss,100000,2026-09-08T11:40:45.690248Z,6.902374268
phase1_songs17,validation_metric,val/high_len_1_loss,110000,2026-09-08T11:51:34.668827Z,7.263427734
phase1_songs17,validation_metric,val/high_len_1_loss,120000,2026-09-08T12:02:09.953223Z,6.806396484
phase1_songs17,validation_metric,val/high_len_1_loss,130000,2026-09-08T12:13:01.051793Z,6.980560303
phase1_songs17,validation_metric,val/high_len_1_nll,10000,2026-09-08T10:04:04.175321Z,6.644592285
phase1_songs17,validation_metric,val/high_len_1_nll,20000,2026-09-08T10:14:52.815152Z,6.497009277
phase1_songs17,validation_metric,val/high_len_1_nll,30000,2026-09-08T10:25:31.872119Z,6.460205078
phase1_songs17,validation_metric,val/high_len_1_nll,40000,2026-09-08T10:36:15.699541Z,6.640258789
phase1_songs17,validation_metric,val/high_len_1_nll,50000,2026-09-08T10:46:49.532993Z,6.955200195
phase1_songs17,validation_metric,val/high_len_1_nll,60000,2026-09-08T10:57:49.560832Z,6.849456787
phase1_songs17,validation_metric,val/high_len_1_nll,70000,2026-09-08T11:08:30.434745Z,6.900779724
phase1_songs17,validation_metric,val/high_len_1_nll,80000,2026-09-08T11:19:17.505364Z,7.053405762
phase1_songs17,validation_metric,val/high_len_1_nll,90000,2026-09-08T11:30:15.314837Z,7.15447998
phase1_songs17,validation_metric,val/high_len_1_nll,100000,2026-09-08T11:40:45.690289Z,6.902374268
phase1_songs17,validation_metric,val/high_len_1_nll,110000,2026-09-08T11:51:34.668858Z,7.263427734
phase1_songs17,validation_metric,val/high_len_1_nll,120000,2026-09-08T12:02:09.953253Z,6.806396484
phase1_songs17,validation_metric,val/high_len_1_nll,130000,2026-09-08T12:13:01.051833Z,6.980560303
phase1_songs17,validation_metric,val/high_len_1_ppl,10000,2026-09-08T10:04:04.175330Z,768.6165771
phase1_songs17,validation_metric,val/high_len_1_ppl,20000,2026-09-08T10:14:52.815165Z,663.1553345
phase1_songs17,validation_metric,val/high_len_1_ppl,30000,2026-09-08T10:25:31.872137Z,639.1921387
phase1_songs17,validation_metric,val/high_len_1_ppl,40000,2026-09-08T10:36:15.699550Z,765.2930298
phase1_songs17,validation_metric,val/high_len_1_ppl,50000,2026-09-08T10:46:49.533001Z,1048.588379
phase1_songs17,validation_metric,val/high_len_1_ppl,60000,2026-09-08T10:57:49.560841Z,943.3683472
phase1_songs17,validation_metric,val/high_len_1_ppl,70000,2026-09-08T11:08:30.434758Z,993.0487061
phase1_songs17,validation_metric,val/high_len_1_ppl,80000,2026-09-08T11:19:17.505373Z,1156.791748
phase1_songs17,validation_metric,val/high_len_1_ppl,90000,2026-09-08T11:30:15.314845Z,1279.826782
phase1_songs17,validation_metric,val/high_len_1_ppl,100000,2026-09-08T11:40:45.690308Z,994.6334229
phase1_songs17,validation_metric,val/high_len_1_ppl,110000,2026-09-08T11:51:34.668867Z,1427.140015
phase1_songs17,validation_metric,val/high_len_1_ppl,120000,2026-09-08T12:02:09.953262Z,903.6087646
phase1_songs17,validation_metric,val/high_len_1_ppl,130000,2026-09-08T12:13:01.051846Z,1075.520874
phase1_songs17,validation_metric,val/high_len_2_acc_top1,10000,2026-09-08T10:04:04.191419Z,0
phase1_songs17,validation_metric,val/high_len_2_acc_top1,20000,2026-09-08T10:14:52.839722Z,0.0078125
phase1_songs17,validation_metric,val/high_len_2_acc_top1,30000,2026-09-08T10:25:31.892747Z,0.0078125
phase1_songs17,validation_metric,val/high_len_2_acc_top1,40000,2026-09-08T10:36:15.714231Z,0.015625
phase1_songs17,validation_metric,val/high_len_2_acc_top1,50000,2026-09-08T10:46:49.550449Z,0.0234375
phase1_songs17,validation_metric,val/high_len_2_acc_top1,60000,2026-09-08T10:57:49.575780Z,0.0234375
phase1_songs17,validation_metric,val/high_len_2_acc_top1,70000,2026-09-08T11:08:30.449836Z,0.015625
phase1_songs17,validation_metric,val/high_len_2_acc_top1,80000,2026-09-08T11:19:17.519798Z,0.0078125
phase1_songs17,validation_metric,val/high_len_2_acc_top1,90000,2026-09-08T11:30:15.329788Z,0.015625
phase1_songs17,validation_metric,val/high_len_2_acc_top1,100000,2026-09-08T11:40:45.725462Z,0.0234375
phase1_songs17,validation_metric,val/high_len_2_acc_top1,110000,2026-09-08T11:51:34.691447Z,0.046875
phase1_songs17,validation_metric,val/high_len_2_acc_top1,120000,2026-09-08T12:02:09.968846Z,0.0234375
phase1_songs17,validation_metric,val/high_len_2_acc_top1,130000,2026-09-08T12:13:01.066905Z,0.0390625
phase1_songs17,validation_metric,val/high_len_2_acc_top5,10000,2026-09-08T10:04:04.191425Z,0.03125
phase1_songs17,validation_metric,val/high_len_2_acc_top5,20000,2026-09-08T10:14:52.839728Z,0.0390625
phase1_songs17,validation_metric,val/high_len_2_acc_top5,30000,2026-09-08T10:25:31.892753Z,0.0390625
phase1_songs17,validation_metric,val/high_len_2_acc_top5,40000,2026-09-08T10:36:15.714253Z,0.0390625
phase1_songs17,validation_metric,val/high_len_2_acc_top5,50000,2026-09-08T10:46:49.550455Z,0.0546875
phase1_songs17,validation_metric,val/high_len_2_acc_top5,60000,2026-09-08T10:57:49.575786Z,0.0625
phase1_songs17,validation_metric,val/high_len_2_acc_top5,70000,2026-09-08T11:08:30.449842Z,0.0703125
phase1_songs17,validation_metric,val/high_len_2_acc_top5,80000,2026-09-08T11:19:17.519805Z,0.0859375
phase1_songs17,validation_metric,val/high_len_2_acc_top5,90000,2026-09-08T11:30:15.329801Z,0.0625
phase1_songs17,validation_metric,val/high_len_2_acc_top5,100000,2026-09-08T11:40:45.725476Z,0.0703125
phase1_songs17,validation_metric,val/high_len_2_acc_top5,110000,2026-09-08T11:51:34.691457Z,0.1015625
phase1_songs17,validation_metric,val/high_len_2_acc_top5,120000,2026-09-08T12:02:09.968853Z,0.09375
phase1_songs17,validation_metric,val/high_len_2_acc_top5,130000,2026-09-08T12:13:01.066911Z,0.09375
phase1_songs17,validation_metric,val/high_len_2_loss,10000,2026-09-08T10:04:04.191377Z,6.516586304
phase1_songs17,validation_metric,val/high_len_2_loss,20000,2026-09-08T10:14:52.839680Z,6.56060791
phase1_songs17,validation_metric,val/high_len_2_loss,30000,2026-09-08T10:25:31.892705Z,6.497665405
phase1_songs17,validation_metric,val/high_len_2_loss,40000,2026-09-08T10:36:15.714192Z,6.50328064
phase1_songs17,validation_metric,val/high_len_2_loss,50000,2026-09-08T10:46:49.550402Z,6.835250854
phase1_songs17,validation_metric,val/high_len_2_loss,60000,2026-09-08T10:57:49.575740Z,7.032363892
phase1_songs17,validation_metric,val/high_len_2_loss,70000,2026-09-08T11:08:30.449789Z,6.964294434
phase1_songs17,validation_metric,val/high_len_2_loss,80000,2026-09-08T11:19:17.519753Z,7.015396118
phase1_songs17,validation_metric,val/high_len_2_loss,90000,2026-09-08T11:30:15.329748Z,6.98248291
phase1_songs17,validation_metric,val/high_len_2_loss,100000,2026-09-08T11:40:45.725385Z,7.04650116
phase1_songs17,validation_metric,val/high_len_2_loss,110000,2026-09-08T11:51:34.691387Z,6.984962463
phase1_songs17,validation_metric,val/high_len_2_loss,120000,2026-09-08T12:02:09.968800Z,7.174972534
phase1_songs17,validation_metric,val/high_len_2_loss,130000,2026-09-08T12:13:01.066868Z,7.029495239
phase1_songs17,validation_metric,val/high_len_2_nll,10000,2026-09-08T10:04:04.191403Z,6.516586304
phase1_songs17,validation_metric,val/high_len_2_nll,20000,2026-09-08T10:14:52.839706Z,6.56060791
phase1_songs17,validation_metric,val/high_len_2_nll,30000,2026-09-08T10:25:31.892731Z,6.497665405
phase1_songs17,validation_metric,val/high_len_2_nll,40000,2026-09-08T10:36:15.714216Z,6.50328064
phase1_songs17,validation_metric,val/high_len_2_nll,50000,2026-09-08T10:46:49.550434Z,6.835250854
phase1_songs17,validation_metric,val/high_len_2_nll,60000,2026-09-08T10:57:49.575765Z,7.032363892
phase1_songs17,validation_metric,val/high_len_2_nll,70000,2026-09-08T11:08:30.449820Z,6.964294434
phase1_songs17,validation_metric,val/high_len_2_nll,80000,2026-09-08T11:19:17.519777Z,7.015396118
phase1_songs17,validation_metric,val/high_len_2_nll,90000,2026-09-08T11:30:15.329773Z,6.98248291
phase1_songs17,validation_metric,val/high_len_2_nll,100000,2026-09-08T11:40:45.725428Z,7.04650116
phase1_songs17,validation_metric,val/high_len_2_nll,110000,2026-09-08T11:51:34.691424Z,6.984962463
phase1_songs17,validation_metric,val/high_len_2_nll,120000,2026-09-08T12:02:09.968829Z,7.174972534
phase1_songs17,validation_metric,val/high_len_2_nll,130000,2026-09-08T12:13:01.066889Z,7.029495239
phase1_songs17,validation_metric,val/high_len_2_ppl,10000,2026-09-08T10:04:04.191411Z,676.2658691
phase1_songs17,validation_metric,val/high_len_2_ppl,20000,2026-09-08T10:14:52.839714Z,706.7011719
phase1_songs17,validation_metric,val/high_len_2_ppl,30000,2026-09-08T10:25:31.892740Z,663.5906372
phase1_songs17,validation_metric,val/high_len_2_ppl,40000,2026-09-08T10:36:15.714223Z,667.3273315
phase1_songs17,validation_metric,val/high_len_2_ppl,50000,2026-09-08T10:46:49.550442Z,930.0616455
phase1_songs17,validation_metric,val/high_len_2_ppl,60000,2026-09-08T10:57:49.575773Z,1132.705078
phase1_songs17,validation_metric,val/high_len_2_ppl,70000,2026-09-08T11:08:30.449829Z,1058.168091
phase1_songs17,validation_metric,val/high_len_2_ppl,80000,2026-09-08T11:19:17.519786Z,1113.647705
phase1_songs17,validation_metric,val/high_len_2_ppl,90000,2026-09-08T11:30:15.329781Z,1077.590576
phase1_songs17,validation_metric,val/high_len_2_ppl,100000,2026-09-08T11:40:45.725447Z,1148.832153
phase1_songs17,validation_metric,val/high_len_2_ppl,110000,2026-09-08T11:51:34.691437Z,1080.265869
phase1_songs17,validation_metric,val/high_len_2_ppl,120000,2026-09-08T12:02:09.968838Z,1306.324219
phase1_songs17,validation_metric,val/high_len_2_ppl,130000,2026-09-08T12:13:01.066898Z,1129.460327
phase1_songs17,validation_metric,val/high_len_3_acc_top1,10000,2026-09-08T10:04:04.207667Z,0.005208333489
phase1_songs17,validation_metric,val/high_len_3_acc_top1,20000,2026-09-08T10:14:52.854666Z,0.015625
phase1_songs17,validation_metric,val/high_len_3_acc_top1,30000,2026-09-08T10:25:31.907973Z,0.02604166791
phase1_songs17,validation_metric,val/high_len_3_acc_top1,40000,2026-09-08T10:36:15.729321Z,0
phase1_songs17,validation_metric,val/high_len_3_acc_top1,50000,2026-09-08T10:46:49.568139Z,0.02083333395
phase1_songs17,validation_metric,val/high_len_3_acc_top1,60000,2026-09-08T10:57:49.591181Z,0.02604166791
phase1_songs17,validation_metric,val/high_len_3_acc_top1,70000,2026-09-08T11:08:30.464975Z,0.015625
phase1_songs17,validation_metric,val/high_len_3_acc_top1,80000,2026-09-08T11:19:17.534962Z,0.005208333489
phase1_songs17,validation_metric,val/high_len_3_acc_top1,90000,2026-09-08T11:30:15.345066Z,0.005208333489
phase1_songs17,validation_metric,val/high_len_3_acc_top1,100000,2026-09-08T11:40:45.747811Z,0.02083333395
phase1_songs17,validation_metric,val/high_len_3_acc_top1,110000,2026-09-08T11:51:34.722589Z,0.02083333395
phase1_songs17,validation_metric,val/high_len_3_acc_top1,120000,2026-09-08T12:02:09.984808Z,0.03125
phase1_songs17,validation_metric,val/high_len_3_acc_top1,130000,2026-09-08T12:13:01.081625Z,0.02083333395
phase1_songs17,validation_metric,val/high_len_3_acc_top5,10000,2026-09-08T10:04:04.207674Z,0.03645833582
phase1_songs17,validation_metric,val/high_len_3_acc_top5,20000,2026-09-08T10:14:52.854689Z,0.03645833582
phase1_songs17,validation_metric,val/high_len_3_acc_top5,30000,2026-09-08T10:25:31.907979Z,0.05208333582
phase1_songs17,validation_metric,val/high_len_3_acc_top5,40000,2026-09-08T10:36:15.729328Z,0.04166666791
phase1_songs17,validation_metric,val/high_len_3_acc_top5,50000,2026-09-08T10:46:49.568161Z,0.05208333582
phase1_songs17,validation_metric,val/high_len_3_acc_top5,60000,2026-09-08T10:57:49.591187Z,0.07291667163
phase1_songs17,validation_metric,val/high_len_3_acc_top5,70000,2026-09-08T11:08:30.464981Z,0.04166666791
phase1_songs17,validation_metric,val/high_len_3_acc_top5,80000,2026-09-08T11:19:17.534968Z,0.03645833582
phase1_songs17,validation_metric,val/high_len_3_acc_top5,90000,2026-09-08T11:30:15.345073Z,0.03125
phase1_songs17,validation_metric,val/high_len_3_acc_top5,100000,2026-09-08T11:40:45.747826Z,0.05208333582
phase1_songs17,validation_metric,val/high_len_3_acc_top5,110000,2026-09-08T11:51:34.722597Z,0.06770833582
phase1_songs17,validation_metric,val/high_len_3_acc_top5,120000,2026-09-08T12:02:09.984814Z,0.0625
phase1_songs17,validation_metric,val/high_len_3_acc_top5,130000,2026-09-08T12:13:01.081632Z,0.05729166791
phase1_songs17,validation_metric,val/high_len_3_loss,10000,2026-09-08T10:04:04.207625Z,6.490030766
