experiment,run,checkpoint,step,band,mask_len,method,metric,value
exp03_decoded_metrics,baseline,best,78000,low_activity,4,model,log_mel_l1,0.21647554636001587
exp03_decoded_metrics,baseline,best,78000,low_activity,4,model,stft_total,0.7308852672576904
exp03_decoded_metrics,baseline,best,78000,low_activity,4,model,stft_spectral_convergence,0.3807152509689331
exp03_decoded_metrics,baseline,best,78000,low_activity,4,model,stft_log_magnitude,0.3501700162887573
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,wave_l1,0.004093408512701697
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,wave_mse,0.00012286370812103535
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,si_sdr_db,10.114528938988506
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,snr_db,10.49224023212209
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,log_mel_l1,0.20212091505527496
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,stft_total,0.44203925132751465
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,stft_spectral_convergence,0.1967351883649826
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,stft_log_magnitude,0.24530406296253204
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,wave_l1,0.004513921624559063
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,wave_mse,0.00013401842233715032
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,si_sdr_db,9.71325636070447
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,snr_db,10.114834348183585
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,log_mel_l1,0.25036758184432983
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,stft_total,0.4938282370567322
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,stft_spectral_convergence,0.20114798843860626
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,stft_log_magnitude,0.2926802337169647
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,wave_l1,0.004300808142852474
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,wave_mse,0.0001480394334569932
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,si_sdr_db,9.241531344006086
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,snr_db,9.682708284628902
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,log_mel_l1,0.2160201072692871
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,stft_total,0.4673745036125183
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,stft_spectral_convergence,0.2001076340675354
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,stft_log_magnitude,0.2672668695449829
exp03_decoded_metrics,baseline,best,78000,low_activity,4,random_tokens,wave_l1,0.009287734443991112
exp03_decoded_metrics,baseline,best,78000,low_activity,4,random_tokens,wave_mse,0.0008100197869560955
exp03_decoded_metrics,baseline,best,78000,low_activity,4,random_tokens,si_sdr_db,2.0584940640733342
exp03_decoded_metrics,baseline,best,78000,low_activity,4,random_tokens,snr_db,2.301550124909329
exp03_decoded_metrics,baseline,best,78000,low_activity,4,random_tokens,log_mel_l1,1.4075798988342285
exp03_decoded_metrics,baseline,best,78000,low_activity,4,random_tokens,stft_total,1.7014806270599365
exp03_decoded_metrics,baseline,best,78000,low_activity,4,random_tokens,stft_spectral_convergence,0.6584611535072327
exp03_decoded_metrics,baseline,best,78000,low_activity,4,random_tokens,stft_log_magnitude,1.043019413948059
exp03_decoded_metrics,baseline,best,78000,low_activity,4,codec_ceiling,wave_l1,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,4,codec_ceiling,wave_mse,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,4,codec_ceiling,si_sdr_db,61.386511764314456
exp03_decoded_metrics,baseline,best,78000,low_activity,4,codec_ceiling,snr_db,61.38651176486239
exp03_decoded_metrics,baseline,best,78000,low_activity,4,codec_ceiling,log_mel_l1,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,4,codec_ceiling,stft_total,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,4,codec_ceiling,stft_spectral_convergence,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,4,codec_ceiling,stft_log_magnitude,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,4,model,wave_l1,0.0026396536871112
exp03_decoded_metrics,baseline,best,78000,low_activity,4,model,wave_mse,5.115761600308895e-05
exp03_decoded_metrics,baseline,best,78000,low_activity,4,model,si_sdr_db,14.298109860581976
exp03_decoded_metrics,baseline,best,78000,low_activity,4,model,snr_db,14.297323895137051
exp03_decoded_metrics,baseline,best,78000,low_activity,4,model,log_mel_l1,0.16327178478240967
exp03_decoded_metrics,baseline,best,78000,low_activity,4,model,stft_total,0.362901508808136
exp03_decoded_metrics,baseline,best,78000,low_activity,4,model,stft_spectral_convergence,0.12594157457351685
exp03_decoded_metrics,baseline,best,78000,low_activity,4,model,stft_log_magnitude,0.23695993423461914
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,wave_l1,0.0003866440306006148
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,wave_mse,1.0724311686705965e-06
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,si_sdr_db,4.553089923353192
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,snr_db,5.727650959687813
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,log_mel_l1,0.0999317392706871
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,stft_total,0.4867766499519348
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,stft_spectral_convergence,0.2342008799314499
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,stft_log_magnitude,0.2525757849216461
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,wave_l1,0.00038854549971650463
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,wave_mse,1.1028848474820713e-06
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,si_sdr_db,4.3731472948206624
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,snr_db,5.606155254650109
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,log_mel_l1,0.08263898640871048
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,stft_total,0.44733697175979614
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,stft_spectral_convergence,0.21658246219158173
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,stft_log_magnitude,0.23075449466705322
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,wave_l1,0.0003046527681514514
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,wave_mse,6.397577714497096e-07
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,si_sdr_db,7.231383551860997
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,snr_db,7.968454152473515
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,log_mel_l1,0.08794756978750229
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,stft_total,0.4550447165966034
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,stft_spectral_convergence,0.22119037806987762
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,stft_log_magnitude,0.23385433852672577
exp03_decoded_metrics,baseline,best,78000,low_activity,4,random_tokens,wave_l1,0.006740491296120076
exp03_decoded_metrics,baseline,best,78000,low_activity,4,random_tokens,wave_mse,0.0007752292201675626
exp03_decoded_metrics,baseline,best,78000,low_activity,4,random_tokens,si_sdr_db,-19.883119750775016
exp03_decoded_metrics,baseline,best,78000,low_activity,4,random_tokens,snr_db,-22.85891396631237
exp03_decoded_metrics,baseline,best,78000,low_activity,4,random_tokens,log_mel_l1,2.1132898330688477
exp03_decoded_metrics,baseline,best,78000,low_activity,4,random_tokens,stft_total,14.976008415222168
exp03_decoded_metrics,baseline,best,78000,low_activity,4,random_tokens,stft_spectral_convergence,13.576972961425781
exp03_decoded_metrics,baseline,best,78000,low_activity,4,random_tokens,stft_log_magnitude,1.3990358114242554
exp03_decoded_metrics,baseline,best,78000,low_activity,4,codec_ceiling,wave_l1,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,4,codec_ceiling,wave_mse,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,4,codec_ceiling,si_sdr_db,36.03539278702825
exp03_decoded_metrics,baseline,best,78000,low_activity,4,codec_ceiling,snr_db,36.03539297489131
exp03_decoded_metrics,baseline,best,78000,low_activity,4,codec_ceiling,log_mel_l1,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,4,codec_ceiling,stft_total,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,4,codec_ceiling,stft_spectral_convergence,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,4,codec_ceiling,stft_log_magnitude,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,4,model,wave_l1,0.0005563824650443571
exp03_decoded_metrics,baseline,best,78000,low_activity,4,model,wave_mse,2.134317130793433e-06
exp03_decoded_metrics,baseline,best,78000,low_activity,4,model,si_sdr_db,1.7593310619004767
exp03_decoded_metrics,baseline,best,78000,low_activity,4,model,snr_db,2.7407691324488432
exp03_decoded_metrics,baseline,best,78000,low_activity,4,model,log_mel_l1,0.19809673726558685
exp03_decoded_metrics,baseline,best,78000,low_activity,4,model,stft_total,1.0091931819915771
exp03_decoded_metrics,baseline,best,78000,low_activity,4,model,stft_spectral_convergence,0.6687698364257812
exp03_decoded_metrics,baseline,best,78000,low_activity,4,model,stft_log_magnitude,0.3404233455657959
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,wave_l1,0.0015203844975909913
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,wave_mse,1.5439961870933108e-05
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,si_sdr_db,3.393954691201832
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,snr_db,4.761278146137932
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,log_mel_l1,0.1833832710981369
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,stft_total,0.5377281904220581
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,stft_spectral_convergence,0.2711654007434845
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,stft_log_magnitude,0.266562819480896
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,wave_l1,0.0013020563923823324
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,wave_mse,9.674011547402294e-06
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,si_sdr_db,5.779071249693443
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,snr_db,6.791506731277917
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,log_mel_l1,0.18203771114349365
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,stft_total,0.5586842894554138
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,stft_spectral_convergence,0.279570609331131
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,stft_log_magnitude,0.27911368012428284
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,wave_l1,0.0012036270514209314
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,wave_mse,9.283890436183701e-06
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,si_sdr_db,6.041886544948443
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,snr_db,6.970253818294089
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,log_mel_l1,0.1831815242767334
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,stft_total,0.5403560400009155
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,stft_spectral_convergence,0.26520922780036926
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,stft_log_magnitude,0.27514684200286865
exp03_decoded_metrics,baseline,best,78000,low_activity,4,random_tokens,wave_l1,0.007308649626708706
exp03_decoded_metrics,baseline,best,78000,low_activity,4,random_tokens,wave_mse,0.0006957205576894256
exp03_decoded_metrics,baseline,best,78000,low_activity,4,random_tokens,si_sdr_db,-10.835055731694451
exp03_decoded_metrics,baseline,best,78000,low_activity,4,random_tokens,snr_db,-11.776332954912853
exp03_decoded_metrics,baseline,best,78000,low_activity,4,random_tokens,log_mel_l1,1.662692904472351
exp03_decoded_metrics,baseline,best,78000,low_activity,4,random_tokens,stft_total,4.831358432769775
exp03_decoded_metrics,baseline,best,78000,low_activity,4,random_tokens,stft_spectral_convergence,3.6528587341308594
exp03_decoded_metrics,baseline,best,78000,low_activity,4,random_tokens,stft_log_magnitude,1.178499698638916
exp03_decoded_metrics,baseline,best,78000,low_activity,4,codec_ceiling,wave_l1,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,4,codec_ceiling,wave_mse,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,4,codec_ceiling,si_sdr_db,46.64802163530436
exp03_decoded_metrics,baseline,best,78000,low_activity,4,codec_ceiling,snr_db,46.64802165161903
exp03_decoded_metrics,baseline,best,78000,low_activity,4,codec_ceiling,log_mel_l1,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,4,codec_ceiling,stft_total,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,4,codec_ceiling,stft_spectral_convergence,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,4,codec_ceiling,stft_log_magnitude,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,4,model,wave_l1,0.0012916514533129783
exp03_decoded_metrics,baseline,best,78000,low_activity,4,model,wave_mse,7.909062836122942e-06
exp03_decoded_metrics,baseline,best,78000,low_activity,4,model,si_sdr_db,6.8684255717125815
exp03_decoded_metrics,baseline,best,78000,low_activity,4,model,snr_db,7.666222316929168
exp03_decoded_metrics,baseline,best,78000,low_activity,4,model,log_mel_l1,0.16958123445510864
exp03_decoded_metrics,baseline,best,78000,low_activity,4,model,stft_total,0.5713242292404175
exp03_decoded_metrics,baseline,best,78000,low_activity,4,model,stft_spectral_convergence,0.2936653792858124
exp03_decoded_metrics,baseline,best,78000,low_activity,4,model,stft_log_magnitude,0.2776588201522827
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,wave_l1,0.0005970740011889575
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,wave_mse,2.137982178361454e-06
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,si_sdr_db,6.945369932017391
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,snr_db,7.686951872951932
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,log_mel_l1,0.15420415997505188
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,stft_total,0.47370445728302
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,stft_spectral_convergence,0.23101072013378143
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,stft_log_magnitude,0.2426937371492386
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,wave_l1,0.0006313245039336835
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,wave_mse,2.638948167668835e-06
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,si_sdr_db,5.979980060430332
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,snr_db,6.773069533301424
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,log_mel_l1,0.12483449280261993
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,stft_total,0.4550156593322754
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,stft_spectral_convergence,0.21602308750152588
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,stft_log_magnitude,0.2389925718307495
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,wave_l1,0.0005471255636987532
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,wave_mse,2.0380894966559504e-06
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,si_sdr_db,7.223196017234514
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,snr_db,7.894660658153853
